id,timestamp,symbol,direction,raw_probability,calibrated_probability,expected_value,data_quality_score,entry_price,target_price,stop_price,strategy_version,model_version,feature_version,regime,outcome,outcome_timestamp,realized_return,realized_mfe,realized_mae,transaction_cost,slippage,net_return,status,rejection_reason,provenance_json,created_at,updated_at,exit_price,universe_version,data_timestamp,market_timestamp,evaluation_mode,exit_reason,signal_eligibility,outcome_verified,quantity,capital_allocation,risk_amount,gross_pnl,pnl_percentage,fees,net_pnl,asset_class,instrument_id,instrument_type,prediction_id,provenance_id,asset_type,exchange,underlying_symbol,signal_type,signal_rating,conviction,entry_zone_low,entry_zone_high,current_price,price_timestamp,derivative_symbol,contract_multiplier,derivative_entry,derivative_current,derivative_target,derivative_stop,premium_timestamp,signal_timestamp,last_updated_at,entry_timestamp,exit_timestamp,lifecycle_state,outcome_status,verification_level,risk_amount_abs,reward_amount_abs,expected_return,feature_snapshot_id,market_snapshot_id,model_run_id,decision_id,created_by,calculation_version,pnl_engine_version,outcome_engine_version,reconstruction_version,last_reconciled_at,record_hash,audit_status
recon_BAJAJHLDNG_20260608_0,2026-06-07 18:30:00.000000,BAJAJHLDNG,SHORT,0.75,0.75,0.5,1.0,9746.8857421875,8772.19716796875,10136.761171875,v2.2,TradeMind-Quant-V2,v1.0.0,,,2026-06-22 18:30:00,10.0,,,,,9.8,TARGET_HIT,,,2026-09-04 05:00:24.578272,2026-09-04 05:00:24.578272,8772.19716796875,NIFTY_200_AUG2026,,,LIVE_SHADOW,,,True,,,,,10.0,,9.8,EQUITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sig_ADANIGREEN_202608250435,2026-08-25 04:35:22.197697,ADANIGREEN,SHORT,0.5,0.6634389576619153,10.18,0.8661487980069444,1304.7,1265.559,1343.8410000000001,v2.2,202608180605,v1.0.0,BULLISH,,2026-08-26 03:45:00,-3.0000000000000058,0.10730061867671077,-1.939143098030195,0.1,0.1,-3.200000000000006,STOP_LOSS,,"{'feature_version': 'v1.0.0', 'engine_version': 'P0.QUANT.1', 'calibration': 'Platt-Scaled'}",2026-08-25 04:35:22.197697,2026-08-28 06:12:29.523155,1343.8410000000001,NIFTY_200_AUG2026,,,LIVE_SHADOW,STOP_LOSS,,True,,,,,-3.0000000000000058,0.1,-3.200000000000006,EQUITY,ADANIGREEN.NS,EQUITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recon_ASIANPAINT_20260410_0,2026-04-09 18:30:00.000000,ASIANPAINT,LONG,0.75,0.75,0.5,1.0,2340.394775390625,2574.434252929688,2246.7789843749997,v2.2,TradeMind-Quant-V2,v1.0.0,,,2026-04-24 18:30:00,10.0,,,,,9.8,TARGET_HIT,,,2026-08-28 11:33:03.146592,2026-08-28 11:33:03.146592,2574.434252929688,NIFTY_200_AUG2026,,,LIVE_SHADOW,,,True,,,,,10.0,,9.8,EQUITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recon_BAJAJHLDNG_20260703_1,2026-07-02 18:30:00.000000,BAJAJHLDNG,LONG,0.75,0.75,0.5,1.0,11079.0,12186.900000000001,10635.84,v2.2,TradeMind-Quant-V2,v1.0.0,,,2026-07-17 18:30:00,-4.0,,,,,-4.2,STOP_LOSS,,,2026-09-04 05:00:24.578272,2026-09-04 05:00:24.578272,10635.84,NIFTY_200_AUG2026,,,LIVE_SHADOW,,,True,,,,,-4.0,,-4.2,EQUITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recon_ASIANPAINT_20260416_1,2026-04-15 18:30:00.000000,ASIANPAINT,LONG,0.75,0.75,0.5,1.0,2419.31005859375,2661.241064453125,2322.53765625,v2.2,TradeMind-Quant-V2,v1.0.0,,,2026-04-30 18:30:00,-4.0,,,,,-4.2,STOP_LOSS,,,2026-08-28 11:33:03.146592,2026-08-28 11:33:03.146592,2322.53765625,NIFTY_200_AUG2026,,,LIVE_SHADOW,,,True,,,,,-4.0,,-4.2,EQUITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recon_ASIANPAINT_20260508_2,2026-05-07 18:30:00.000000,ASIANPAINT,LONG,0.75,0.75,0.5,1.0,2577.537109375,2835.2908203125003,2474.435625,v2.2,TradeMind-Quant-V2,v1.0.0,,,2026-05-22 18:30:00,10.0,,,,,9.8,TARGET_HIT,,,2026-08-28 11:33:03.146592,2026-08-28 11:33:03.146592,2835.2908203125003,NIFTY_200_AUG2026,,,LIVE_SHADOW,,,True,,,,,10.0,,9.8,EQUITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recon_ASTRAL_20260629_0,2026-06-28 18:30:00.000000,ASTRAL,SHORT,0.75,0.75,0.5,1.0,1365.851806640625,1229.2666259765626,1420.48587890625,v2.2,TradeMind-Quant-V2,v1.0.0,,,2026-07-13 18:30:00,10.0,,,,,9.8,TARGET_HIT,,,2026-08-28 11:33:03.146592,2026-08-28 11:33:03.146592,1229.2666259765626,NIFTY_200_AUG2026,,,LIVE_SHADOW,,,True,,,,,10.0,,9.8,EQUITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recon_ASTRAL_20260709_1,2026-07-08 18:30:00.000000,ASTRAL,SHORT,0.75,0.75,0.5,1.0,1315.0316162109375,1183.5284545898437,1367.632880859375,v2.2,TradeMind-Quant-V2,v1.0.0,,,2026-07-23 18:30:00,-4.0,,,,,-4.2,STOP_LOSS,,,2026-08-28 11:33:03.146592,2026-08-28 11:33:03.146592,1367.632880859375,NIFTY_200_AUG2026,,,LIVE_SHADOW,,,True,,,,,-4.0,,-4.2,EQUITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sig_ACC_202608250435,2026-08-25 04:35:15.912708,ACC,LONG,0.5,0.6298159875218418,7.54,0.8662024774907406,1302.5,1341.575,1263.425,v2.2,202608180605,v1.0.0,BULLISH,,2026-09-02 03:45:00,-3.0000000000000036,2.495201535508637,-2.495201535508637,0.1,0.1,-3.2000000000000037,STOP_LOSS,,"{'feature_version': 'v1.0.0', 'engine_version': 'P0.QUANT.1', 'calibration': 'Platt-Scaled'}",2026-08-25 04:35:15.912708,2026-09-02 04:17:36.600900,1263.425,NIFTY_200_AUG2026,,,LIVE_SHADOW,STOP_LOSS,,True,,,,,-3.0000000000000036,0.1,-3.2000000000000037,EQUITY,ACC.NS,EQUITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sig_ABB_202608240938,2026-08-24 09:38:34.906715,ABB,LONG,0.5,0.5508343467984465,7.88,0.7187545707511573,7503.0,7728.09,7277.91,v2.2,202608180605,v1.0.0,BULLISH,,2026-09-02 04:18:00,-3.0000000000000018,2.472344395575103,-2.972144475543116,0.1,0.1,-3.200000000000002,STOP_LOSS,,"{'feature_version': 'v1.0.0', 'engine_version': 'P0.QUANT.1', 'calibration': 'Platt-Scaled'}",2026-08-24 09:38:34.906715,2026-09-02 06:35:31.601918,7277.91,NIFTY_200_AUG2026,,,LIVE_SHADOW,STOP_LOSS,,True,,,,,-3.0000000000000018,0.1,-3.200000000000002,EQUITY,ABB.NS,EQUITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recon_ASTRAL_20260813_2,2026-08-12 18:30:00.000000,ASTRAL,LONG,0.75,0.75,0.5,1.0,1589.5,1748.45,1525.9199999999998,v2.2,TradeMind-Quant-V2,v1.0.0,,,2026-08-27 18:30:00,10.0,,,,,9.8,TARGET_HIT,,,2026-09-02 10:54:35.460921,2026-09-02 10:54:35.460921,1748.45,NIFTY_200_AUG2026,,,LIVE_SHADOW,,,True,,,,,10.0,,9.8,EQUITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recon_AXISBANK_20260624_0,2026-06-23 18:30:00.000000,AXISBANK,LONG,0.75,0.75,0.5,1.0,1383.43310546875,1521.776416015625,1328.0957812499998,v2.2,TradeMind-Quant-V2,v1.0.0,,,2026-07-08 18:30:00,10.0,,,,,9.8,TARGET_HIT,,,2026-09-02 10:54:35.460921,2026-09-02 10:54:35.460921,1521.776416015625,NIFTY_200_AUG2026,,,LIVE_SHADOW,,,True,,,,,10.0,,9.8,EQUITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recon_AXISBANK_20260709_1,2026-07-08 18:30:00.000000,AXISBANK,SHORT,0.75,0.75,0.5,1.0,1296.5999755859375,1166.9399780273438,1348.463974609375,v2.2,TradeMind-Quant-V2,v1.0.0,,,2026-07-23 18:30:00,-4.0,,,,,-4.2,STOP_LOSS,,,2026-09-02 10:54:35.460921,2026-09-02 10:54:35.460921,1348.463974609375,NIFTY_200_AUG2026,,,LIVE_SHADOW,,,True,,,,,-4.0,,-4.2,EQUITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recon_AXISBANK_20260720_2,2026-07-19 18:30:00.000000,AXISBANK,SHORT,0.75,0.75,0.5,1.0,1256.0,1130.4,1306.24,v2.2,TradeMind-Quant-V2,v1.0.0,,,2026-08-03 18:30:00,10.0,,,,,9.8,TARGET_HIT,,,2026-09-02 10:54:35.460921,2026-09-02 10:54:35.460921,1130.4,NIFTY_200_AUG2026,,,LIVE_SHADOW,,,True,,,,,10.0,,9.8,EQUITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recon_BAJAJ-AUTO_20260720_0,2026-07-19 18:30:00.000000,BAJAJ-AUTO,LONG,0.75,0.75,0.5,1.0,10522.5,11574.750000000002,10101.6,v2.2,TradeMind-Quant-V2,v1.0.0,,,2026-08-03 18:30:00,10.0,,,,,9.8,TARGET_HIT,,,2026-09-02 10:54:35.460921,2026-09-02 10:54:35.460921,11574.750000000002,NIFTY_200_AUG2026,,,LIVE_SHADOW,,,True,,,,,10.0,,9.8,EQUITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recon_BAJAJ-AUTO_20260728_1,2026-07-27 18:30:00.000000,BAJAJ-AUTO,LONG,0.75,0.75,0.5,1.0,11374.0,12511.400000000001,10919.039999999999,v2.2,TradeMind-Quant-V2,v1.0.0,,,2026-08-11 18:30:00,-4.0,,,,,-4.2,STOP_LOSS,,,2026-09-02 10:54:35.460921,2026-09-02 10:54:35.460921,10919.039999999999,NIFTY_200_AUG2026,,,LIVE_SHADOW,,,True,,,,,-4.0,,-4.2,EQUITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recon_BAJAJ-AUTO_20260803_2,2026-08-02 18:30:00.000000,BAJAJ-AUTO,LONG,0.75,0.75,0.5,1.0,11856.0,13041.6,11381.76,v2.2,TradeMind-Quant-V2,v1.0.0,,,2026-08-17 18:30:00,10.0,,,,,9.8,TARGET_HIT,,,2026-09-02 10:54:35.460921,2026-09-02 10:54:35.460921,13041.6,NIFTY_200_AUG2026,,,LIVE_SHADOW,,,True,,,,,10.0,,9.8,EQUITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recon_BAJFINANCE_20260707_0,2026-07-06 18:30:00.000000,BAJFINANCE,LONG,0.75,0.75,0.5,1.0,1042.5,1146.75,1000.8,v2.2,TradeMind-Quant-V2,v1.0.0,,,2026-07-21 18:30:00,10.0,,,,,9.8,TARGET_HIT,,,2026-09-02 10:54:35.460921,2026-09-02 10:54:35.460921,1146.75,NIFTY_200_AUG2026,,,LIVE_SHADOW,,,True,,,,,10.0,,9.8,EQUITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recon_BAJFINANCE_20260717_1,2026-07-16 18:30:00.000000,BAJFINANCE,LONG,0.75,0.75,0.5,1.0,1056.300048828125,1161.9300537109375,1014.048046875,v2.2,TradeMind-Quant-V2,v1.0.0,,,2026-07-31 18:30:00,-4.0,,,,,-4.2,STOP_LOSS,,,2026-09-02 10:54:35.460921,2026-09-02 10:54:35.460921,1014.048046875,NIFTY_200_AUG2026,,,LIVE_SHADOW,,,True,,,,,-4.0,,-4.2,EQUITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recon_BAJFINANCE_20260731_2,2026-07-30 18:30:00.000000,BAJFINANCE,LONG,0.75,0.75,0.5,1.0,1141.199951171875,1255.3199462890625,1095.551953125,v2.2,TradeMind-Quant-V2,v1.0.0,,,2026-08-14 18:30:00,10.0,,,,,9.8,TARGET_HIT,,,2026-09-02 10:54:35.460921,2026-09-02 10:54:35.460921,1255.3199462890625,NIFTY_200_AUG2026,,,LIVE_SHADOW,,,True,,,,,10.0,,9.8,EQUITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recon_BAJAJFINSV_20260702_0,2026-07-01 18:30:00.000000,BAJAJFINSV,LONG,0.75,0.75,0.5,1.0,1855.699951171875,2041.2699462890628,1781.471953125,v2.2,TradeMind-Quant-V2,v1.0.0,,,2026-07-16 18:30:00,10.0,,,,,9.8,TARGET_HIT,,,2026-09-02 10:54:35.460921,2026-09-02 10:54:35.460921,2041.2699462890628,NIFTY_200_AUG2026,,,LIVE_SHADOW,,,True,,,,,10.0,,9.8,EQUITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recon_BAJAJHLDNG_20260731_2,2026-07-30 18:30:00.000000,BAJAJHLDNG,LONG,0.75,0.75,0.5,1.0,11343.0,12477.300000000001,10889.279999999999,v2.2,TradeMind-Quant-V2,v1.0.0,,,2026-08-14 18:30:00,10.0,,,,,9.8,TARGET_HIT,,,2026-09-04 05:00:24.578272,2026-09-04 05:00:24.578272,12477.300000000001,NIFTY_200_AUG2026,,,LIVE_SHADOW,,,True,,,,,10.0,,9.8,EQUITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recon_BALKRISIND_20260715_0,2026-07-14 18:30:00.000000,BALKRISIND,SHORT,0.75,0.75,0.5,1.0,2123.512451171875,1911.1612060546875,2208.4529492187503,v2.2,TradeMind-Quant-V2,v1.0.0,,,2026-07-29 18:30:00,10.0,,,,,9.8,TARGET_HIT,,,2026-09-04 05:00:24.578272,2026-09-04 05:00:24.578272,1911.1612060546875,NIFTY_200_AUG2026,,,LIVE_SHADOW,,,True,,,,,10.0,,9.8,EQUITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
