trade_id,symbol,signal_date,direction,probability,intended_entry,actual_entry,entry_execution_type,target,stop,entry_date,exit_date,exit_price,quantity,position_value,risk_amount,gross_pnl,slippage_cost,transaction_cost,net_pnl,pnl,costs,return_pct,bars_in_position,status,portfolio_equity_before
106,ABB,2022-03-02T00:00:00,LONG,0.5830417983405708,2179.199951171875,2179.199951171875,NORMAL,2244.575949707031,2113.823952636719,2022-03-03T00:00:00,2022-03-08T00:00:00,2113.823952636719,53,115497.59741210938,3464.9279223632793,-3464.9279223632793,0.0,388.72229427571506,-3853.6502166389946,-3853.6502166389946,388.72229427571506,-3.3365630999999984,0,EXECUTED,1147492.7245129275
1131,ACC,2022-02-24T00:00:00,LONG,0.6377729521446425,1972.0,1972.0,NORMAL,2031.16,1953.58,2022-03-07T00:00:00,2022-03-08T00:00:00,1953.58,48,94656.0,884.1600000000035,-884.1600000000035,0.0,321.769163232,-1205.9291632320035,-1205.9291632320035,321.769163232,-1.2740123850912815,0,EXECUTED,1147492.7245129275
2449,ADANIENT,2022-03-03T00:00:00,LONG,0.7811366682173607,1618.187734780223,1618.187734780223,NORMAL,1666.73336682363,1590.93451171875,2022-03-04T00:00:00,2022-03-08T00:00:00,1586.4585585331051,72,116509.51690417607,1962.2320604260658,-2284.5006897924923,0.0,394.10440594505127,-2678.6050957375437,-2678.6050957375437,394.10440594505127,-2.299044032549357,0,EXECUTED,1147492.7245129275
3789,ADANIPORTS,2022-02-28T00:00:00,LONG,0.7035708698077537,702.9500122070312,702.9500122070312,NORMAL,724.0385125732422,686.275,2022-03-02T00:00:00,2022-03-08T00:00:00,686.275,170,119501.50207519531,2834.752075195316,-2834.752075195316,0.0,403.4226631736206,-3238.1747383689367,-3238.1747383689367,403.4226631736206,-2.709735595065025,0,EXECUTED,1147492.7245129275
5441,AMBUJACEM,2022-03-03T00:00:00,LONG,0.695689842820085,285.20001220703125,285.20001220703125,NORMAL,293.7560125732422,281.4940118408203,2022-03-04T00:00:00,2022-03-08T00:00:00,281.4940118408203,413,117787.6050415039,1530.5781512451256,-1530.5781512451256,0.0,399.69919345844175,-1930.2773447035675,-1930.2773447035675,399.69919345844175,-1.6387779885866687,0,EXECUTED,1147492.7245129275
6324,APOLLOHOSP,2022-03-02T00:00:00,LONG,0.5735277520388498,4861.25,4861.25,NORMAL,5007.087500000001,4715.412499999999,2022-03-04T00:00:00,2022-03-08T00:00:00,4620.0,24,116670.0,3500.100000000013,-5790.0,0.0,388.930365,-6178.930365,-6178.930365,388.930365,-5.296074710722551,0,EXECUTED,1147492.7245129275
10737,AUROPHARMA,2022-03-02T00:00:00,LONG,0.5373704215028422,620.1500244140625,620.1500244140625,NORMAL,638.7545251464844,601.5455236816406,2022-03-03T00:00:00,2022-03-08T00:00:00,601.5455236816406,189,117208.35461425781,3516.2506384277413,-3516.2506384277413,0.0,394.48007174873914,-3910.7307101764804,-3910.7307101764804,394.48007174873914,-3.3365631000000064,0,EXECUTED,1147492.7245129275
11374,AXISBANK,2021-12-30T00:00:00,LONG,0.5674129026821293,665.5556640625,665.5556640625,NORMAL,685.522333984375,645.588994140625,2022-03-07T00:00:00,2022-03-08T00:00:00,689.5866207789807,172,114475.57421875,3434.267226562499,4133.324555234673,0.0,397.63512139885324,3735.68943383582,3735.68943383582,397.63512139885324,3.263307006171759,0,EXECUTED,1147492.7245129275
13110,BAJAJFINSV,2022-02-24T00:00:00,LONG,0.6269339470338696,1524.52001953125,1524.52001953125,NORMAL,1570.2556201171876,1478.7844189453124,2022-03-04T00:00:00,2022-03-08T00:00:00,1478.7844189453124,77,117388.04150390625,3521.6412451171964,-3521.6412451171964,0.0,395.08483151483347,-3916.7260766320296,-3916.7260766320296,395.08483151483347,-3.3365631000000078,0,EXECUTED,1147492.7245129275
14410,BAJFINANCE,2021-12-21T00:00:00,LONG,0.5212198411657262,641.410888671875,641.410888671875,NORMAL,660.6532153320313,622.1685620117187,2022-03-04T00:00:00,2022-03-08T00:00:00,619.2213712731186,184,118019.603515625,3540.5881054687634,-4082.871201371174,0.0,396.325267502455,-4479.196468873629,-4479.196468873629,396.325267502455,-3.7952986922893817,0,EXECUTED,1147492.7245129275
2084,ADANIENSOL,2022-03-07T00:00:00,LONG,0.7596490741673664,2163.199951171875,2163.199951171875,NORMAL,2228.095949707031,2141.1295947265626,2022-03-08T00:00:00,2022-03-09T00:00:00,2141.1295947265626,53,114649.59741210938,1169.7288916015586,-1169.7288916015586,0.0,389.57316685362747,-1559.3020584551862,-1559.3020584551862,389.57316685362747,-1.3600589043939297,0,EXECUTED,1168898.6230282253
8353,ASIANPAINT,2022-03-04T00:00:00,LONG,0.6263005689658253,2568.3097729942124,2568.3097729942124,NORMAL,2645.359066184039,2535.853049316406,2022-03-08T00:00:00,2022-03-09T00:00:00,2535.853049316406,45,115573.93978473956,1460.5525655012775,-1460.5525655012775,0.0,392.25471483630395,-1852.8072803375815,-1852.8072803375815,392.25471483630395,-1.6031358659127644,0,EXECUTED,1168898.6230282253
