date,equity,cash,pos_count,equity_delta,exit_date,pnl,cum_realized,expected_equity,diff
2021-04-30,1330282.5284667287,7937.196359184745,10,-12278.731417995412,2021-04-30 00:00:00,2747.008978957715,718018.7939090688,1718018.7939090687,-387736.26544233994
2021-05-03,1353928.38214436,1883.3598894161987,10,23645.853677631356,2021-05-03 00:00:00,-3216.230897219398,714802.5630118494,1714802.5630118493,-360874.1808674892
2021-05-04,1345205.724135385,166.09118555561872,10,-8722.65800897521,2021-05-04 00:00:00,-1212.285553173033,713590.2774586764,1713590.2774586764,-368384.5533232915
2021-05-05,1369312.3264933666,3934.285668476514,10,24106.602357981727,2021-05-05 00:00:00,10955.077578049571,724545.355036726,1724545.355036726,-355233.02854335937
2021-05-06,1379144.9598017903,57.56264698220184,10,9832.633308423683,2021-05-06 00:00:00,4466.009173122777,729011.3642098488,1729011.364209849,-349866.4044080586
2021-05-07,1376054.7656316075,19.98187535154284,10,-3090.1941701828036,2021-05-07 00:00:00,10207.997554583459,739219.3617644323,1739219.3617644324,-363164.5961328249
2021-05-10,1382536.8268660689,55.417568125689286,10,6482.061234461376,2021-05-10 00:00:00,-4392.999506216556,734826.3622582157,1734826.3622582157,-352289.5353921468
2021-05-11,1401200.8613520637,3838.695328809176,10,18664.034485994838,2021-05-11 00:00:00,12398.879374528875,747225.2416327446,1747225.2416327447,-346024.38028068095
2021-05-12,1365676.2930437915,21667.08574551274,10,-35524.568308272166,2021-05-12 00:00:00,18980.370999624272,766205.6126323688,1766205.6126323687,-400529.31958857714
2021-05-14,1390835.1983086702,29536.60831996164,10,25158.905264878646,2021-05-14 00:00:00,8727.291866560714,774932.9044989295,1774932.9044989296,-384097.7061902594
2021-05-17,1424483.0007248889,8627.029529667954,10,33647.80241621868,2021-05-17 00:00:00,2038.175145492898,776971.0796444224,1776971.0796444225,-352488.07891953364
2021-05-18,1438380.4428813234,23.63266632700106,10,13897.442156434525,2021-05-18 00:00:00,2775.6407994841475,779746.7204439065,1779746.7204439065,-341366.2775625831
2021-05-19,1428544.97312164,17.84676360778394,10,-9835.469759683358,2021-05-19 00:00:00,12535.543902814745,792282.2643467212,1792282.2643467211,-363737.2912250811
2021-05-20,1428818.4504611029,16323.84370298509,10,273.4773394628428,2021-05-20 00:00:00,17434.154118561106,809716.4184652823,1809716.4184652823,-380897.9680041794
2021-05-21,1452168.6230589766,3939.188484849408,10,23350.172597873723,2021-05-21 00:00:00,-4893.5984250418915,804822.8200402404,1804822.8200402404,-352654.1969812638
2021-05-24,1448171.794966807,7460.47204505399,10,-3996.828092169715,2021-05-24 00:00:00,6793.728168160367,811616.5482084008,1811616.5482084008,-363444.75324159395
2021-05-25,1437726.265782427,787.156832765817,10,-10445.529184379848,2021-05-25 00:00:00,2097.5738199340117,813714.1220283349,1813714.122028335,-375987.85624590795
2021-05-26,1431707.9838404714,2274.228197580407,10,-6018.281941955676,2021-05-26 00:00:00,-2077.9446248466234,811636.1774034883,1811636.1774034882,-379928.19356301683
2021-05-27,1419712.5441551905,637.7197590569558,10,-11995.4396852809,2021-05-27 00:00:00,788.828979912972,812425.0063834013,1812425.0063834013,-392712.4622282109
2021-05-28,1434387.609796128,34.673160156962695,10,14675.065640937537,2021-05-28 00:00:00,-3388.333898418228,809036.6724849831,1809036.6724849832,-374649.0626888552
2021-05-31,1427831.018238558,75.95875216892455,10,-6556.591557570035,2021-05-31 00:00:00,1892.1551154411818,810928.8276004243,1810928.8276004242,-383097.8093618662
2021-06-01,1414205.137446259,20.460091446148,10,-13625.880792299053,2021-06-01 00:00:00,-2015.247911321272,808913.5796891031,1808913.5796891032,-394708.44224284426
2021-06-02,1448481.4845344536,106.55524463581968,10,34276.347088194685,2021-06-02 00:00:00,-1804.3510070898865,807109.2286820132,1807109.2286820132,-358627.7441475596
2021-06-03,1429265.914778452,41.02494309394388,10,-19215.5697560017,2021-06-03 00:00:00,2830.1489824119344,809939.3776644252,1809939.3776644252,-380673.4628859733
2021-06-04,1432238.2199073448,3.2857537880772725,10,2972.3051288928837,2021-06-04 00:00:00,-622.0215284833895,809317.3561359418,1809317.3561359418,-377079.136228597
2021-06-07,1445301.928021108,36.97606531265774,10,13063.708113763249,2021-06-07 00:00:00,-524.7847220050862,808792.5714139367,1808792.5714139366,-363490.6433928285
2021-06-08,1453119.8698041325,3182.4147565251333,10,7817.941783024464,2021-06-08 00:00:00,19116.06892610358,827908.6403400402,1827908.6403400402,-374788.7705359077
2021-06-09,1452408.1683970732,7755.555685166648,10,-711.7014070593286,2021-06-09 00:00:00,4127.569979375195,832036.2103194154,1832036.2103194154,-379628.04192234227
2021-06-10,1462196.7831449204,1619.3734311752196,10,9788.614747847198,2021-06-10 00:00:00,-4314.689744190914,827721.5205752245,1827721.5205752244,-365524.73743030406
2021-06-11,1468320.0530320844,5734.580933733931,10,6123.269887164002,2021-06-11 00:00:00,10788.211327869043,838509.7319030936,1838509.7319030936,-370189.67887100927
2021-06-14,1489222.1631231,11750.765593497928,10,20902.110091015697,2021-06-14 00:00:00,14682.890378241946,853192.6222813355,1853192.6222813355,-363970.45915823546
2021-06-15,1504364.9942358444,8557.25550922833,10,15142.831112744287,2021-06-15 00:00:00,6896.759806030546,860089.3820873661,1860089.3820873662,-355724.38785152184
2021-06-16,1480506.1651530145,17397.438453185285,10,-23858.829082829878,2021-06-16 00:00:00,9660.590477546182,869749.9725649123,1869749.9725649124,-389243.8074118979
2021-06-17,1463935.6142517724,15914.691215197005,10,-16570.550901242066,2021-06-17 00:00:00,-6032.937500484802,863717.0350644275,1863717.0350644276,-399781.42081265524
2021-06-18,1478397.9520763946,18167.33578725587,10,14462.33782462217,2021-06-18 00:00:00,-2128.3119999325286,861588.723064495,1861588.723064495,-383190.77098810044
2021-06-21,1542503.745551715,11947.63041985978,10,64105.79347532033,2021-06-21 00:00:00,10936.276744802008,872524.999809297,1872524.999809297,-330021.2542575821
2021-06-22,1524107.9513250473,9445.82965527798,10,-18395.79422666761,2021-06-22 00:00:00,7324.7182464416,879849.7180557386,1879849.7180557386,-355741.7667306913
2021-06-23,1495026.3303036438,25037.56005856872,10,-29081.621021403465,2021-06-23 00:00:00,20371.946968158903,900221.6650238975,1900221.6650238975,-405195.3347202537
2021-06-24,1521792.332325758,33504.15997773557,10,26766.002022114117,2021-06-24 00:00:00,19577.83934796161,919799.5043718591,1919799.5043718591,-398007.1720461012
2021-06-25,1548415.131679178,29207.49352896292,10,26622.799353420036,2021-06-25 00:00:00,-982.5681480130661,918816.936223846,1918816.936223846,-370401.80454466795
2021-06-28,1540283.680827401,5748.410491250077,10,-8131.45085177687,2021-06-28 00:00:00,-7807.059904862911,911009.8763189832,1911009.8763189833,-370726.19549158216
2021-06-29,1515247.9816444218,11072.11741331214,10,-25035.699182979297,2021-06-29 00:00:00,4117.009138113006,915126.8854570962,1915126.8854570962,-399878.90381267434
2021-06-30,1528976.4829751845,11857.052166163572,10,13728.501330762636,2021-06-30 00:00:00,921.8554058153372,916048.7408629115,1916048.7408629116,-387072.2578877271
2021-07-01,1517261.0970694688,11295.720173564156,10,-11715.385905715637,2021-07-01 00:00:00,-1573.4032285721485,914475.3376343393,1914475.3376343395,-397214.24056487065
2021-07-02,1521921.8975267005,3219.4954881263257,10,4660.8004572317,2021-07-02 00:00:00,-10230.823692619708,904244.5139417197,1904244.5139417197,-382322.61641501915
2021-07-05,1541259.8001641822,3219.4954881263257,10,19337.90263748169,0,0.0,904244.5139417197,1904244.5139417197,-362984.71377753746
2021-07-06,1535045.1330953145,6248.011051704787,10,-6214.667068867711,2021-07-06 00:00:00,8019.414395379151,912263.9283370988,1912263.9283370988,-377218.7952417843
2021-07-07,1560398.95215941,77.05405378871365,10,25353.819064095616,2021-07-07 00:00:00,2048.837884897803,914312.7662219966,1914312.7662219966,-353913.8140625865
2021-07-08,1540999.9901098758,8820.27811570454,10,-19398.96204953431,2021-07-08 00:00:00,17285.09056697646,931597.8567889731,1931597.856788973,-390597.8666790973
2021-07-09,1552429.0406450771,4493.252917721227,10,11429.050535201328,2021-07-09 00:00:00,-5078.610117697033,926519.246671276,1926519.2466712762,-374090.20602619904
2021-07-12,1541973.5573666985,9583.290917723643,10,-10455.483278378611,2021-07-12 00:00:00,5381.348488582842,931900.5951598589,1931900.595159859,-389927.0377931604
2021-07-13,1553413.6013821063,4960.372406810493,10,11440.044015407795,2021-07-13 00:00:00,1206.5304220196085,933107.1255818786,1933107.1255818787,-379693.5241997724
2021-07-14,1567495.848937233,16137.162451942422,10,14082.247555126669,2021-07-14 00:00:00,13523.059893461266,946630.1854753399,1946630.1854753399,-379134.3365381069
2021-07-15,1565023.073632439,16137.162451942422,10,-2472.7753047940787,0,0.0,946630.1854753399,1946630.1854753399,-381607.111842901
2021-07-16,1574797.0659922888,12081.573083811005,10,9773.992359849857,2021-07-16 00:00:00,2746.3381083903614,949376.5235837302,1949376.5235837302,-374579.45759144146
2021-07-19,1560405.6113640754,14957.497850128886,10,-14391.454628213309,2021-07-19 00:00:00,1980.8266025245157,951357.3501862547,1951357.3501862548,-390951.7388221794
2021-07-20,1527095.9231497757,22302.482819270343,10,-33309.688214299735,2021-07-20 00:00:00,4164.001239022649,955521.3514252774,1955521.3514252775,-428425.4282755018
2021-07-22,1546202.3727571715,14.447960113408044,10,19106.4496073958,2021-07-22 00:00:00,-26187.317381769717,929334.0340435077,1929334.0340435077,-383131.66128633614
2021-07-23,1540778.8353570877,10.25397433625767,10,-5423.537400083849,2021-07-23 00:00:00,-2196.41668542946,927137.6173580782,1927137.6173580782,-386358.7820009906
2021-07-26,1533886.204062623,51.15471379176597,10,-6892.6312944646925,2021-07-26 00:00:00,-1438.8345655717558,925698.7827925065,1925698.7827925065,-391812.57872988353
2021-07-27,1521498.635623019,1.0716877390805166,10,-12387.568439604016,2021-07-27 00:00:00,-2675.364323703211,923023.4184688033,1923023.4184688032,-401524.7828457842
2021-07-28,1518460.0395166716,3662.726903184346,10,-3038.596106347395,2021-07-28 00:00:00,609.4594117248316,923632.8778805281,1923632.877880528,-405172.83836385654
2021-07-29,1554966.619210875,58.51131025532959,10,36506.579694203334,2021-07-29 00:00:00,-7926.293944950798,915706.5839355773,1915706.5839355774,-360739.9647247025
2021-07-30,1542859.910215464,9043.82828911816,10,-12106.70899541094,2021-07-30 00:00:00,13786.818419642263,929493.4023552196,1929493.4023552197,-386633.49213975575
2021-08-02,1558902.1161074436,10638.890033224889,10,16042.205891979625,2021-08-02 00:00:00,4057.637977106491,933551.0403323261,1933551.0403323262,-374648.9242248826
2021-08-03,1583946.9317219327,7340.384135491797,10,25044.81561448914,2021-08-03 00:00:00,3050.915215716523,936601.9555480427,1936601.9555480427,-352655.02382610994
2021-08-04,1567723.8108101448,14612.848013933572,10,-16223.120911787963,2021-08-04 00:00:00,12365.438713885414,948967.394261928,1948967.394261928,-381243.5834517833
2021-08-05,1619950.2519821476,15113.95984118685,10,52226.441172002815,2021-08-05 00:00:00,30176.368493402086,979143.7627553302,1979143.7627553302,-359193.5107731826
2021-08-06,1613456.9067153812,10790.597395408113,10,-6493.3452667663805,2021-08-06 00:00:00,16846.1814879148,995989.944243245,1995989.9442432448,-382533.03752786363
2021-08-09,1608288.150723081,22825.62550602489,10,-5168.75599230011,2021-08-09 00:00:00,13169.778040717825,1009159.7222839628,2009159.7222839626,-400871.57156088157
2021-08-10,1584204.052180561,30642.88970926657,10,-24084.098542520078,2021-08-10 00:00:00,-1456.3754801433624,1007703.3468038194,2007703.3468038193,-423499.2946232583
2021-08-11,1613137.632428934,26054.678340723098,10,28933.580248373095,2021-08-11 00:00:00,-384.54089449840194,1007318.8059093211,2007318.8059093212,-394181.1734803871
2021-08-12,1639943.3514375363,1534.6250648175485,10,26805.719008602202,2021-08-12 00:00:00,-9982.661348623775,997336.1445606973,1997336.1445606973,-357392.79312316095
2021-08-13,1629508.1451759243,9227.946844091435,10,-10435.20626161201,2021-08-13 00:00:00,19515.658427650902,1016851.8029883482,2016851.802988348,-387343.6578124238
2021-08-16,1629566.8168233335,22.07057794931461,10,58.67164740920998,2021-08-16 00:00:00,-822.1547555458883,1016029.6482328023,2016029.6482328023,-386462.8314094688
2021-08-17,1638212.317364639,9.806788390589643,10,8645.500541305402,2021-08-17 00:00:00,8561.856805509036,1024591.5050383114,2024591.5050383112,-386379.18767367234
2021-08-18,1636961.0269811417,2012.163419511373,10,-1251.290383497253,2021-08-18 00:00:00,6113.270483268445,1030704.7755215798,2030704.7755215797,-393743.748540438
2021-08-20,1586478.231469249,20417.313954447745,10,-50482.795511892764,2021-08-20 00:00:00,12041.88124752743,1042746.6567691072,2042746.656769107,-456268.4252998582
2021-08-23,1615150.0595192066,5242.803482448187,10,28671.828049957752,2021-08-23 00:00:00,-8043.048140838636,1034703.6086282686,2034703.6086282686,-419553.54910906195
2021-08-24,1662728.2367696727,2822.1023921931337,10,47578.17725046608,2021-08-24 00:00:00,6006.1673284355265,1040709.7759567042,2040709.7759567043,-377981.53918703157
2021-08-25,1647933.9068347365,303.4584361460584,10,-14794.32993493625,2021-08-25 00:00:00,5987.847932442342,1046697.6238891465,2046697.6238891464,-398763.7170544099
2021-08-26,1628527.030125752,303.4584361460584,10,-19406.876708984375,0,0.0,1046697.6238891465,2046697.6238891464,-418170.5937633943
2021-08-27,1632786.4637827275,50.11138862339431,10,4259.433656975394,2021-08-27 00:00:00,-6882.3133648904095,1039815.3105242561,2039815.310524256,-407028.8467415285
2021-08-30,1649900.3397076984,298.4550908464007,10,17113.875924970955,2021-08-30 00:00:00,-5963.133142441424,1033852.1773818147,2033852.1773818147,-383951.83767411625
2021-08-31,1650814.3251929216,43.95580815582071,10,913.9854852231219,2021-08-31 00:00:00,11406.829051171791,1045259.0064329865,2045259.0064329864,-394444.6812400648
2021-09-01,1645156.5980328307,26.409270165808262,10,-5657.727160090813,2021-09-01 00:00:00,-3540.809450435623,1041718.1969825509,2041718.196982551,-396561.59894972015
2021-09-02,1658504.370996219,86.06580899385153,10,13347.772963388357,2021-09-02 00:00:00,7206.827126437781,1048925.0241089887,2048925.0241089887,-390420.6531127696
2021-09-03,1680597.4279649083,86.06580899385153,10,22093.056968689198,0,0.0,1048925.0241089887,2048925.0241089887,-368327.5961440804
2021-09-06,1669183.3537804282,8786.020246187254,10,-11414.074184480123,2021-09-06 00:00:00,23750.88557335243,1072675.9096823412,2072675.9096823412,-403492.555901913
2021-09-07,1667004.6718068195,18493.330561168,10,-2178.6819736086763,2021-09-07 00:00:00,9718.315050251647,1082394.2247325927,2082394.2247325927,-415389.5529257732
2021-09-08,1689631.605906017,18493.330561168,10,22626.934099197388,0,0.0,1082394.2247325927,2082394.2247325927,-392762.6188265758
2021-09-09,1673248.875336168,8496.33086824161,10,-16382.73056984879,2021-09-09 00:00:00,-9081.868738369547,1073312.3559942232,2073312.3559942232,-400063.48065805505
