id,symbol,timestamp,rating,direction,conviction,entry_price,target_price,stop_price,timeframe,status,outcome_date,profit_pct,mfe,mae,model_version,validated_at,triggered_at,trigger_price,events,trigger_condition,asset_class,underlying_symbol,strike,option_type,expiry,lot_size,outcome_price,raw_probability,calibrated_probability,expected_value,regime,regime_probability,risk_reward,risk_per_unit,reward_per_unit,data_quality_score,feature_snapshot_id,provenance,instrument_id,instrument_type,current_price,underlying_price,current_price_timestamp,price_source,price_adjustment_factor,normalized_current_price,price_status,universe_version,data_timestamp,market_timestamp,evaluation_mode,exit_reason,fees,slippage,net_pnl,signal_eligibility,outcome_verified,quantity,capital_allocation,risk_amount,gross_pnl,pnl_percentage,strategy_version,prediction_id,provenance_id,company_name,exchange,isin,asset_type,signal_version,signal_timestamp,decision_timestamp,feature_timestamp,prediction_timestamp,price_timestamp,timezone,entry_zone_low,entry_zone_high,risk_reward_ratio,opportunity_score,signal_score,model_id,model_hash,model_run_id,feature_version,feature_hash,data_source,data_source_timestamp,dataset_id,dataset_hash,lifecycle_state,activated_at,exit_at,outcome_timestamp,exit_price,realized_return,transaction_cost,realized_mae,realized_mfe,holding_period_days,current_price_status,current_price_source,data_quality_status,validation_status,audit_status,last_reconciled_at,record_hash,created_at,confidence,risk_amount_abs,reward_amount_abs,updated_at,outcome,quality_class
sig_CUMMINSIND_SHORT_202609150526,CUMMINSIND,2026-09-15 05:26:25.706552,BUY,LONG,57.62809781465693,5070.0,5415.27,4897.37,SHORT,WAITING_FOR_ENTRY,,,0.0,0.0,v2.3_202609141325,,,,"[{""id"": ""673af331-2fd9-4231-9752-814dbb040a97"", ""type"": ""GENERATED"", ""timestamp"": ""2026-09-15T05:26:32.978350"", ""price"": null, ""message"": ""Passed forensic P0 risk/edge audit."", ""metadata"": {}}]",,EQUITY,,,,,,,0.40600460373402775,0.5762809781465693,115.6,BEAR,0.3333333333333333,,,,,feat_snap_CUMMINSIND_202609150526,"{""provenance_id"": ""a2ab4146-1bed-4872-b1be-1dc1cb2235a0"", ""signal_id"": ""sig_CUMMINSIND_SHORT_202609150526"", ""prediction_id"": ""446a9c3e-6e06-4cf0-8857-e702befdc014"", ""data_snapshot_timestamp"": ""2026-09-11T00:00:00"", ""model_version"": ""v2.3_202609141325"", ""strategy_version"": ""v2.2"", ""feature_version"": ""v1.0.0"", ""data_sources"": {""price"": ""YFinance_Canonical"", ""indicators"": ""DuckDB-TA""}, ""source_timestamps"": {""market_data"": ""2026-09-11T00:00:00""}, ""input_hash"": ""3158d712b8af50f6c3b03b89830a93e6fedc6a5d36f87c333e1c65c71e18cc56"", ""output_hash"": ""37f127f16d2444fa2460227aff4d1b0cb4c6b5e167c1eb0ae10b881c08c3110d"", ""decision_hash"": ""164eb3413ef7b76344c0e3ebd48255c84325769fb59a0e75d8f233755e621de7""}",NSE_CUMMINSIND,EQUITY,5070.0,,2026-09-15 05:26:25.706552,,1.0,,,NIFTY_200_AUG2026,2026-09-11,,LIVE_SHADOW,,,,,STALE_DATA,False,1,100000.0,,,,v2.2,446a9c3e-6e06-4cf0-8857-e702befdc014,a2ab4146-1bed-4872-b1be-1dc1cb2235a0,CUMMINSIND Limited,NSE,,EQUITY,1.0,,2026-09-15 05:26:25.706552,2026-09-11,2026-09-15 05:26:25.706552,,UTC,5044.65,5095.349999999999,2.0,57.62809781465693,115.6,mod_CUMMINSIND_v2.2,,run_v2.3_202609141325,v1.0.0,3158d712b8af50f6c3b03b89830a93e6fedc6a5d36f87c333e1c65c71e18cc56,YFinance_Canonical,2026-09-11,NIFTY_200_AUG2026,91aa1639568efe9f87a54017b2ec5b3938bd4b16b49aadbcb22066e266fc7822,CREATED,2026-09-15 05:26:25.706552,,,,,,,,,FRESH,YFinance_Live,STALE,CERTIFIED,PENDING,,,2026-09-15 05:26:32.978350,0.5762809781465693,,,2026-09-15 05:26:32.978350,,EXPERIMENTAL
sig_ABB_SWING_202609150526,ABB,2026-09-15 05:26:43.595258,BUY,LONG,86.27755725624593,7274.0,8104.82,6941.67,SWING,WAITING_FOR_ENTRY,,,0.0,0.0,v2.3_202609141321,,,,"[{""id"": ""656044a3-30c6-4291-8a5b-862a6b9b741a"", ""type"": ""GENERATED"", ""timestamp"": ""2026-09-15T05:26:50.836388"", ""price"": null, ""message"": ""Passed forensic P0 risk/edge audit."", ""metadata"": {}}]",,EQUITY,,,,,,,0.7940422663407005,0.8627755725624593,656.41,BEAR,0.3333333333333333,,,,,feat_snap_ABB_202609150526,"{""provenance_id"": ""1aa4fcb7-77f0-4984-84be-aab589f9bf41"", ""signal_id"": ""sig_ABB_SWING_202609150526"", ""prediction_id"": ""de76978f-7bb7-4343-b67b-3dfd17790fe2"", ""data_snapshot_timestamp"": ""2026-09-11T00:00:00"", ""model_version"": ""v2.3_202609141321"", ""strategy_version"": ""v2.2"", ""feature_version"": ""v1.0.0"", ""data_sources"": {""price"": ""YFinance_Canonical"", ""indicators"": ""DuckDB-TA""}, ""source_timestamps"": {""market_data"": ""2026-09-11T00:00:00""}, ""input_hash"": ""093eaca5bb4414be1fc9c6e1091e4b5eb081b7f8c3a3537c7f6225891223ce14"", ""output_hash"": ""e0d8b309c32c0e5bd82d8002d3e011677685a2b6c729035f9f56a930cfdda2c0"", ""decision_hash"": ""e634de4658a20ee73b3967bece86159860862a41c459eb69844d6be1b89b85d4""}",NSE_ABB,EQUITY,7274.0,,2026-09-15 05:26:43.595258,,1.0,,,NIFTY_200_AUG2026,2026-09-11,,LIVE_SHADOW,,,,,STALE_DATA,False,1,100000.0,,,,v2.2,de76978f-7bb7-4343-b67b-3dfd17790fe2,1aa4fcb7-77f0-4984-84be-aab589f9bf41,ABB Limited,NSE,,EQUITY,1.0,,2026-09-15 05:26:43.595258,2026-09-11,2026-09-15 05:26:43.595258,,UTC,7237.63,7310.369999999999,2.5,86.27755725624593,656.41,mod_ABB_v2.2,,run_v2.3_202609141321,v1.0.0,093eaca5bb4414be1fc9c6e1091e4b5eb081b7f8c3a3537c7f6225891223ce14,YFinance_Canonical,2026-09-11,NIFTY_200_AUG2026,dafc290510d6daa0f1ff00a4ac55af5377d7af2a5962993bb72c23a861207fe0,CREATED,2026-09-15 05:26:43.595258,,,,,,,,,FRESH,YFinance_Live,STALE,CERTIFIED,PENDING,,,2026-09-15 05:26:50.836388,0.8627755725624593,,,2026-09-15 05:26:50.836388,,PRIMARY
sig_ACC_SWING_202609150526,ACC,2026-09-15 05:26:52.989927,SELL,SHORT,97.82035933302583,1246.5,1137.3,1290.18,SWING,WAITING_FOR_ENTRY,,,0.0,0.0,v2.3_202609141321,,,,"[{""id"": ""b62a2c4c-dde8-439d-864c-e111be19ca61"", ""type"": ""GENERATED"", ""timestamp"": ""2026-09-15T05:27:00.229193"", ""price"": null, ""message"": ""Passed forensic P0 risk/edge audit."", ""metadata"": {}}]",,EQUITY,,,,,,,0.6144544189531076,0.9782035933302584,103.34,BEAR,0.3333333333333333,,,,,feat_snap_ACC_202609150526,"{""provenance_id"": ""d781816e-283e-4406-a856-d0e52506731e"", ""signal_id"": ""sig_ACC_SWING_202609150526"", ""prediction_id"": ""ca8166aa-d1f4-4661-8824-926dd1422462"", ""data_snapshot_timestamp"": ""2026-09-11T00:00:00"", ""model_version"": ""v2.3_202609141321"", ""strategy_version"": ""v2.2"", ""feature_version"": ""v1.0.0"", ""data_sources"": {""price"": ""YFinance_Canonical"", ""indicators"": ""DuckDB-TA""}, ""source_timestamps"": {""market_data"": ""2026-09-11T00:00:00""}, ""input_hash"": ""ae42f15d8239ba92abbbbbe5bd42269618e236f522874aa91bb7857bf1525ad0"", ""output_hash"": ""7ba4c375495abaa9dc0ff2fcaac67acf488f86f31be8881d8012bb5eff6978f4"", ""decision_hash"": ""96c95a90d80351a7334904e26b10b1d321599042751767cc38469b7b402ede65""}",NSE_ACC,EQUITY,1246.5,,2026-09-15 05:26:52.989927,,1.0,,,NIFTY_200_AUG2026,2026-09-11,,LIVE_SHADOW,,,,,STALE_DATA,False,1,100000.0,,,,v2.2,ca8166aa-d1f4-4661-8824-926dd1422462,d781816e-283e-4406-a856-d0e52506731e,ACC Limited,NSE,,EQUITY,1.0,,2026-09-15 05:26:52.989927,2026-09-11,2026-09-15 05:26:52.989927,,UTC,1240.2675,1252.7324999999998,2.5,97.82035933302583,103.34,mod_ACC_v2.2,,run_v2.3_202609141321,v1.0.0,ae42f15d8239ba92abbbbbe5bd42269618e236f522874aa91bb7857bf1525ad0,YFinance_Canonical,2026-09-11,NIFTY_200_AUG2026,2dde6d03ddaa287e3ac95b4befe8f38e8766a35092fc01e47e28d86c7a29e412,CREATED,2026-09-15 05:26:52.989927,,,,,,,,,FRESH,YFinance_Live,STALE,CERTIFIED,PENDING,,,2026-09-15 05:27:00.229193,0.9782035933302584,,,2026-09-15 05:27:00.228187,,SELECTIVE
sig_AMBUJACEM_SWING_202609150527,AMBUJACEM,2026-09-15 05:27:23.215216,SELL,SHORT,59.82666209668201,391.8500061035156,354.73,406.7,SWING,WAITING_FOR_ENTRY,,,0.0,0.0,v2.3_202609141321,,,,"[{""id"": ""8c01e370-e547-46c0-954d-6f32f145057b"", ""type"": ""GENERATED"", ""timestamp"": ""2026-09-15T05:27:30.448356"", ""price"": null, ""message"": ""Passed forensic P0 risk/edge audit."", ""metadata"": {}}]",,EQUITY,,,,,,,0.033417868391865335,0.59826662096682,15.45,BEAR,0.3333333333333333,,,,,feat_snap_AMBUJACEM_202609150527,"{""provenance_id"": ""d1897e24-c5ba-4f53-bf0c-722f4b9fbbbc"", ""signal_id"": ""sig_AMBUJACEM_SWING_202609150527"", ""prediction_id"": ""efc7249b-9500-4621-970b-e91937bd2c14"", ""data_snapshot_timestamp"": ""2026-09-11T00:00:00"", ""model_version"": ""v2.3_202609141321"", ""strategy_version"": ""v2.2"", ""feature_version"": ""v1.0.0"", ""data_sources"": {""price"": ""YFinance_Canonical"", ""indicators"": ""DuckDB-TA""}, ""source_timestamps"": {""market_data"": ""2026-09-11T00:00:00""}, ""input_hash"": ""6aaef00325c552a0a583d5a4040ad3033239ecb739da206baf6fad194d154712"", ""output_hash"": ""20fe9a152738f3eec0e0a4068660077695055978741df2d0412140668a06219e"", ""decision_hash"": ""d2ae2b8ab93398b1e02a6edd4242eb560c8cd5bc76ddd1f695e68b4ed7d7987e""}",NSE_AMBUJACEM,EQUITY,391.8500061035156,,2026-09-15 05:27:23.215216,,1.0,,,NIFTY_200_AUG2026,2026-09-11,,LIVE_SHADOW,,,,,STALE_DATA,False,1,100000.0,,,,v2.2,efc7249b-9500-4621-970b-e91937bd2c14,d1897e24-c5ba-4f53-bf0c-722f4b9fbbbc,AMBUJACEM Limited,NSE,,EQUITY,1.0,,2026-09-15 05:27:23.215216,2026-09-11,2026-09-15 05:27:23.215216,,UTC,389.89075607299804,393.80925613403315,2.5,59.82666209668201,15.45,mod_AMBUJACEM_v2.2,,run_v2.3_202609141321,v1.0.0,6aaef00325c552a0a583d5a4040ad3033239ecb739da206baf6fad194d154712,YFinance_Canonical,2026-09-11,NIFTY_200_AUG2026,40c955f8b289be36bc07b46ed9d810c1073023287e0670e51f64efdb94e1636a,CREATED,2026-09-15 05:27:23.215216,,,,,,,,,FRESH,YFinance_Live,STALE,CERTIFIED,PENDING,,,2026-09-15 05:27:30.448356,0.59826662096682,,,2026-09-15 05:27:30.448356,,PRIMARY
sig_APOLLOTYRE_SWING_202609150527,APOLLOTYRE,2026-09-15 05:27:36.770212,SELL,SHORT,99.91057397808363,417.6499938964844,367.66,437.65,SWING,WAITING_FOR_ENTRY,,,0.0,0.0,v2.3_202609141321,,,,"[{""id"": ""0df6c472-7444-417e-a1a3-e6f96e66cb6c"", ""type"": ""GENERATED"", ""timestamp"": ""2026-09-15T05:27:43.978103"", ""price"": null, ""message"": ""Passed forensic P0 risk/edge audit."", ""metadata"": {}}]",,EQUITY,,,,,,,0.7851780341482457,0.9991057397808363,49.08,BEAR,0.3333333333333333,,,,,feat_snap_APOLLOTYRE_202609150527,"{""provenance_id"": ""ce41d8b1-dbc4-468b-8c69-707c731096e8"", ""signal_id"": ""sig_APOLLOTYRE_SWING_202609150527"", ""prediction_id"": ""f47ac5d2-4a9e-4abd-86ee-862d72634e37"", ""data_snapshot_timestamp"": ""2026-09-11T00:00:00"", ""model_version"": ""v2.3_202609141321"", ""strategy_version"": ""v2.2"", ""feature_version"": ""v1.0.0"", ""data_sources"": {""price"": ""YFinance_Canonical"", ""indicators"": ""DuckDB-TA""}, ""source_timestamps"": {""market_data"": ""2026-09-11T00:00:00""}, ""input_hash"": ""84c1a0016dea965eaaaf55cc60b1395ce7018955c692a4801be33a21049130f4"", ""output_hash"": ""502a967210f37e90b5731d5735463073895248ac250c28c018f5ba04a68a1c83"", ""decision_hash"": ""5f6d98e6b5e442ad9775d2e0c05295e14f14404d2a10dc2d42cef59cff1344e2""}",NSE_APOLLOTYRE,EQUITY,417.6499938964844,,2026-09-15 05:27:36.770212,,1.0,,,NIFTY_200_AUG2026,2026-09-11,,LIVE_SHADOW,,,,,STALE_DATA,False,1,100000.0,,,,v2.2,f47ac5d2-4a9e-4abd-86ee-862d72634e37,ce41d8b1-dbc4-468b-8c69-707c731096e8,APOLLOTYRE Limited,NSE,,EQUITY,1.0,,2026-09-15 05:27:36.770212,2026-09-11,2026-09-15 05:27:36.770212,,UTC,415.56174392700194,419.73824386596675,2.5,99.91057397808363,49.08,mod_APOLLOTYRE_v2.2,,run_v2.3_202609141321,v1.0.0,84c1a0016dea965eaaaf55cc60b1395ce7018955c692a4801be33a21049130f4,YFinance_Canonical,2026-09-11,NIFTY_200_AUG2026,1af332a13872014a402778b658f75bdc88612179e23ce59cf0a8ca2f1029ff84,CREATED,2026-09-15 05:27:36.770212,,,,,,,,,FRESH,YFinance_Live,STALE,CERTIFIED,PENDING,,,2026-09-15 05:27:43.978103,0.9991057397808363,,,2026-09-15 05:27:43.978103,,SELECTIVE
sig_ASIANPAINT_SWING_202609150527,ASIANPAINT,2026-09-15 05:27:50.298128,SELL,SHORT,99.97751511135422,2472.5,2236.22,2567.01,SWING,WAITING_FOR_ENTRY,,,0.0,0.0,v2.3_202609141322,,,,"[{""id"": ""8afec11a-0d47-4044-b244-3fe7ccf4bef6"", ""type"": ""GENERATED"", ""timestamp"": ""2026-09-15T05:27:57.545511"", ""price"": null, ""message"": ""Passed forensic P0 risk/edge audit."", ""metadata"": {}}]",,EQUITY,,,,,,,0.9880789146909202,0.9997751511135422,231.19,BEAR,0.3333333333333333,,,,,feat_snap_ASIANPAINT_202609150527,"{""provenance_id"": ""88875822-e8c3-4e60-a967-85e4479c20f6"", ""signal_id"": ""sig_ASIANPAINT_SWING_202609150527"", ""prediction_id"": ""4877402f-fa3e-404f-9ceb-a88ea4b626ee"", ""data_snapshot_timestamp"": ""2026-09-11T00:00:00"", ""model_version"": ""v2.3_202609141322"", ""strategy_version"": ""v2.2"", ""feature_version"": ""v1.0.0"", ""data_sources"": {""price"": ""YFinance_Canonical"", ""indicators"": ""DuckDB-TA""}, ""source_timestamps"": {""market_data"": ""2026-09-11T00:00:00""}, ""input_hash"": ""fb2d8c0961a6ec30b303bd6c8c039882d85eed406e7ff31d63f9da5d42cd4acd"", ""output_hash"": ""8f5552f9774772f0f54a2f02a65241f3f73de47c992cff2ddad2d81e045f0397"", ""decision_hash"": ""6fd149a8f795b7673bdd0a0a400f2871571d1eb8f8357be2e03b2f6197cf59d4""}",NSE_ASIANPAINT,EQUITY,2472.5,,2026-09-15 05:27:50.298128,,1.0,,,NIFTY_200_AUG2026,2026-09-11,,LIVE_SHADOW,,,,,STALE_DATA,False,1,100000.0,,,,v2.2,4877402f-fa3e-404f-9ceb-a88ea4b626ee,88875822-e8c3-4e60-a967-85e4479c20f6,ASIANPAINT Limited,NSE,,EQUITY,1.0,,2026-09-15 05:27:50.298128,2026-09-11,2026-09-15 05:27:50.298128,,UTC,2460.1375,2484.8624999999997,2.5,99.97751511135422,231.19,mod_ASIANPAINT_v2.2,,run_v2.3_202609141322,v1.0.0,fb2d8c0961a6ec30b303bd6c8c039882d85eed406e7ff31d63f9da5d42cd4acd,YFinance_Canonical,2026-09-11,NIFTY_200_AUG2026,3b9f6710dad989753aff13a84a61f4e6153f9f2e4584f5d983a645ddbf876ebf,CREATED,2026-09-15 05:27:50.298128,,,,,,,,,FRESH,YFinance_Live,STALE,CERTIFIED,PENDING,,,2026-09-15 05:27:57.545511,0.9997751511135422,,,2026-09-15 05:27:57.545511,,SELECTIVE
sig_ASTRAL_SWING_202609150528,ASTRAL,2026-09-15 05:28:00.138167,SELL,SHORT,64.90191494580593,1411.4000244140625,1234.72,1482.07,SWING,WAITING_FOR_ENTRY,,,0.0,0.0,v2.3_202609141322,,,,"[{""id"": ""5b830911-1d5e-4751-95de-184850f315b2"", ""type"": ""GENERATED"", ""timestamp"": ""2026-09-15T05:28:07.350172"", ""price"": null, ""message"": ""Passed forensic P0 risk/edge audit."", ""metadata"": {}}]",,EQUITY,,,,,,,0.9894185769978442,0.6490191494580593,86.99,BEAR,0.3333333333333333,,,,,feat_snap_ASTRAL_202609150528,"{""provenance_id"": ""afc38b52-8bac-48c6-a2a0-8cfe96085e91"", ""signal_id"": ""sig_ASTRAL_SWING_202609150528"", ""prediction_id"": ""9413e087-1602-41d0-b6d2-08a53ec07d19"", ""data_snapshot_timestamp"": ""2026-09-11T00:00:00"", ""model_version"": ""v2.3_202609141322"", ""strategy_version"": ""v2.2"", ""feature_version"": ""v1.0.0"", ""data_sources"": {""price"": ""YFinance_Canonical"", ""indicators"": ""DuckDB-TA""}, ""source_timestamps"": {""market_data"": ""2026-09-11T00:00:00""}, ""input_hash"": ""c773ed31676cb2249a59dbe72429bb06883be6c0b4712682e41538356f8bc856"", ""output_hash"": ""3759f050fc2157d909024068854fe0e0ca1e759923408d7c3acc933a8612dd0a"", ""decision_hash"": ""73657dfa55c2a2edd110e53badfae39919b44d2bf6bc51adb9e8a94bed512049""}",NSE_ASTRAL,EQUITY,1411.4000244140625,,2026-09-15 05:28:00.138167,,1.0,,,NIFTY_200_AUG2026,2026-09-11,,LIVE_SHADOW,,,,,STALE_DATA,False,1,100000.0,,,,v2.2,9413e087-1602-41d0-b6d2-08a53ec07d19,afc38b52-8bac-48c6-a2a0-8cfe96085e91,ASTRAL Limited,NSE,,EQUITY,1.0,,2026-09-15 05:28:00.138167,2026-09-11,2026-09-15 05:28:00.138167,,UTC,1404.3430242919922,1418.4570245361326,2.5,64.90191494580593,86.99,mod_ASTRAL_v2.2,,run_v2.3_202609141322,v1.0.0,c773ed31676cb2249a59dbe72429bb06883be6c0b4712682e41538356f8bc856,YFinance_Canonical,2026-09-11,NIFTY_200_AUG2026,e7fa1961e813d6edec996d181f2fa221b865dadc6d241311c26aeb0d77495a6c,CREATED,2026-09-15 05:28:00.138167,,,,,,,,,FRESH,YFinance_Live,STALE,CERTIFIED,PENDING,,,2026-09-15 05:28:07.350172,0.6490191494580593,,,2026-09-15 05:28:07.349173,,PRIMARY
sig_ATGL_SWING_202609150528,ATGL,2026-09-15 05:28:09.509191,SELL,SHORT,99.2406189716915,594.7999877929688,520.12,624.67,SWING,WAITING_FOR_ENTRY,,,0.0,0.0,v2.3_202609141322,,,,"[{""id"": ""8c38c239-645e-4611-b65e-c0c265330b64"", ""type"": ""GENERATED"", ""timestamp"": ""2026-09-15T05:28:17.054889"", ""price"": null, ""message"": ""Passed forensic P0 risk/edge audit."", ""metadata"": {}}]",,EQUITY,,,,,,,0.9616386508350463,0.9924061897169151,72.67,BEAR,0.3333333333333333,,,,,feat_snap_ATGL_202609150528,"{""provenance_id"": ""78f4c73d-6fb9-46bf-b91e-e2eb21a8b1e1"", ""signal_id"": ""sig_ATGL_SWING_202609150528"", ""prediction_id"": ""f5d84677-5416-43ab-bd90-11cde7e8a0af"", ""data_snapshot_timestamp"": ""2026-09-11T00:00:00"", ""model_version"": ""v2.3_202609141322"", ""strategy_version"": ""v2.2"", ""feature_version"": ""v1.0.0"", ""data_sources"": {""price"": ""YFinance_Canonical"", ""indicators"": ""DuckDB-TA""}, ""source_timestamps"": {""market_data"": ""2026-09-11T00:00:00""}, ""input_hash"": ""5cf103ef69c962ba33a1392c600fb7048d4a9fc7c8003b4d9f4acb8b52299b99"", ""output_hash"": ""b2edd6769c06a22f00cd047b1dc48a3eb05bf04736f81b054367afaa47ecf021"", ""decision_hash"": ""0aa107f215d00de138d66fd319cdbcd6a7bdd18b525e6f5c34f9afe5d6c7a35f""}",NSE_ATGL,EQUITY,594.7999877929688,,2026-09-15 05:28:09.509191,,1.0,,,NIFTY_200_AUG2026,2026-09-11,,LIVE_SHADOW,,,,,STALE_DATA,False,1,100000.0,,,,v2.2,f5d84677-5416-43ab-bd90-11cde7e8a0af,78f4c73d-6fb9-46bf-b91e-e2eb21a8b1e1,ATGL Limited,NSE,,EQUITY,1.0,,2026-09-15 05:28:09.509191,2026-09-11,2026-09-15 05:28:09.509191,,UTC,591.8259878540039,597.7739877319335,2.5,99.2406189716915,72.67,mod_ATGL_v2.2,,run_v2.3_202609141322,v1.0.0,5cf103ef69c962ba33a1392c600fb7048d4a9fc7c8003b4d9f4acb8b52299b99,YFinance_Canonical,2026-09-11,NIFTY_200_AUG2026,ef3a65863aeecbf0a8304686acf9fd130c7d0ddf3ee21385607c22cd6348c0cd,CREATED,2026-09-15 05:28:09.509191,,,,,,,,,FRESH,YFinance_Live,STALE,CERTIFIED,PENDING,,,2026-09-15 05:28:17.054889,0.9924061897169151,,,2026-09-15 05:28:17.054889,,PRIMARY
sig_BALKRISIND_SWING_202609150528,BALKRISIND,2026-09-15 05:28:44.196565,SELL,SHORT,85.93611017901685,2164.60009765625,1817.3,2303.52,SWING,WAITING_FOR_ENTRY,,,0.0,0.0,v2.3_202609141323,,,,"[{""id"": ""f2f4708f-cb45-4834-87d8-ced1f0c6ff16"", ""type"": ""GENERATED"", ""timestamp"": ""2026-09-15T05:28:51.434584"", ""price"": null, ""message"": ""Passed forensic P0 risk/edge audit."", ""metadata"": {}}]",,EQUITY,,,,,,,0.8873617693261541,0.8593611017901686,274.49,BEAR,0.3333333333333333,,,,,feat_snap_BALKRISIND_202609150528,"{""provenance_id"": ""4267ce27-05e9-43f5-b81c-c12e63e724dd"", ""signal_id"": ""sig_BALKRISIND_SWING_202609150528"", ""prediction_id"": ""90ee8ec7-6bb2-4313-bb73-f570df40ea78"", ""data_snapshot_timestamp"": ""2026-09-11T00:00:00"", ""model_version"": ""v2.3_202609141323"", ""strategy_version"": ""v2.2"", ""feature_version"": ""v1.0.0"", ""data_sources"": {""price"": ""YFinance_Canonical"", ""indicators"": ""DuckDB-TA""}, ""source_timestamps"": {""market_data"": ""2026-09-11T00:00:00""}, ""input_hash"": ""05b6e11413567d7bd6ac31071780e99dfac4897af9a8691461cdb727c9148d2a"", ""output_hash"": ""ebc6b292da282ce2d085f83aa183396b86056c0712f3da5f2e2e88280c48cf5e"", ""decision_hash"": ""2855b4852e96755eed5f8aabc4cb7f57aac48161346d0313cb0c10ab4f225e62""}",NSE_BALKRISIND,EQUITY,2164.60009765625,,2026-09-15 05:28:44.196565,,1.0,,,NIFTY_200_AUG2026,2026-09-11,,LIVE_SHADOW,,,,,STALE_DATA,False,1,100000.0,,,,v2.2,90ee8ec7-6bb2-4313-bb73-f570df40ea78,4267ce27-05e9-43f5-b81c-c12e63e724dd,BALKRISIND Limited,NSE,,EQUITY,1.0,,2026-09-15 05:28:44.196565,2026-09-11,2026-09-15 05:28:44.196565,,UTC,2153.777097167969,2175.423098144531,2.5,85.93611017901685,274.49,mod_BALKRISIND_v2.2,,run_v2.3_202609141323,v1.0.0,05b6e11413567d7bd6ac31071780e99dfac4897af9a8691461cdb727c9148d2a,YFinance_Canonical,2026-09-11,NIFTY_200_AUG2026,cf864b002ffc16f21ea24bb2e1728324c4096d4c133b3a28d51e1357e14c01a4,CREATED,2026-09-15 05:28:44.196565,,,,,,,,,FRESH,YFinance_Live,STALE,CERTIFIED,PENDING,,,2026-09-15 05:28:51.434584,0.8593611017901686,,,2026-09-15 05:28:51.434584,,PRIMARY
sig_BERGEPAINT_SWING_202609150529,BERGEPAINT,2026-09-15 05:29:16.491691,SELL,SHORT,99.9992286117734,458.04998779296875,392.06,484.45,SWING,WAITING_FOR_ENTRY,,,0.0,0.0,v2.3_202609141323,,,,"[{""id"": ""c6449c49-fd80-4dd2-8347-cb5a0540c14e"", ""type"": ""GENERATED"", ""timestamp"": ""2026-09-15T05:29:23.707202"", ""price"": null, ""message"": ""Passed forensic P0 risk/edge audit."", ""metadata"": {}}]",,EQUITY,,,,,,,0.7817019752610254,0.999992286117734,65.05,BEAR,0.3333333333333333,,,,,feat_snap_BERGEPAINT_202609150529,"{""provenance_id"": ""b9dd3160-812c-4ddd-a63d-8314955c25ae"", ""signal_id"": ""sig_BERGEPAINT_SWING_202609150529"", ""prediction_id"": ""fd90a469-e4eb-42f8-bef8-5072e57a3a42"", ""data_snapshot_timestamp"": ""2026-09-11T00:00:00"", ""model_version"": ""v2.3_202609141323"", ""strategy_version"": ""v2.2"", ""feature_version"": ""v1.0.0"", ""data_sources"": {""price"": ""YFinance_Canonical"", ""indicators"": ""DuckDB-TA""}, ""source_timestamps"": {""market_data"": ""2026-09-11T00:00:00""}, ""input_hash"": ""2bce650cfbbd5463f816f8d33390542eab8edde16dca2bafe4ce3150282a8eeb"", ""output_hash"": ""8b0bd103baa56ae8734cdd1d91c69e790afede982abe73c64bcd3cf0f811ef69"", ""decision_hash"": ""9c844c3f093a35f81eaa697e524a90aefb462fd440c452fd89ba13577534fdec""}",NSE_BERGEPAINT,EQUITY,458.04998779296875,,2026-09-15 05:29:16.491691,,1.0,,,NIFTY_200_AUG2026,2026-09-11,,LIVE_SHADOW,,,,,STALE_DATA,False,1,100000.0,,,,v2.2,fd90a469-e4eb-42f8-bef8-5072e57a3a42,b9dd3160-812c-4ddd-a63d-8314955c25ae,BERGEPAINT Limited,NSE,,EQUITY,1.0,,2026-09-15 05:29:16.491691,2026-09-11,2026-09-15 05:29:16.491691,,UTC,455.7597378540039,460.34023773193354,2.5,99.9992286117734,65.05,mod_BERGEPAINT_v2.2,,run_v2.3_202609141323,v1.0.0,2bce650cfbbd5463f816f8d33390542eab8edde16dca2bafe4ce3150282a8eeb,YFinance_Canonical,2026-09-11,NIFTY_200_AUG2026,d0212136bd2a5a3cf68c8266119c4c57c81594f10bd9ab5b36bc405643191204,CREATED,2026-09-15 05:29:16.491691,,,,,,,,,FRESH,YFinance_Live,STALE,CERTIFIED,PENDING,,,2026-09-15 05:29:23.707202,0.999992286117734,,,2026-09-15 05:29:23.707202,,PRIMARY
