trade_id,symbol,signal_date,direction,probability,intended_entry,actual_entry,entry_execution_type,target,stop,entry_date,exit_date,exit_price,quantity,position_value,risk_amount,gross_pnl,slippage_cost,transaction_cost,net_pnl,pnl,costs,return_pct,bars_in_position,status,portfolio_equity_before
11993,HINDALCO,2021-03-17T00:00:00,LONG,0.711,326.3999938964844,326.3999938964844,NORMAL,336.1919937133789,316.60799407958984,2021-03-19T00:00:00,2021-03-22T00:00:00,336.1919937133789,567,185068.79653930664,5552.063896179199,5552.063896179199,0.0,640.9985465608497,4911.0653496183495,4911.0653496183495,640.9985465608497,2.6536431,0,EXECUTED,1859698.1048236801
12223,HINDCOPPER,2021-02-23T00:00:00,LONG,0.6275,116.1500015258789,116.1500015258789,NORMAL,119.63450157165528,112.66550148010253,2021-03-19T00:00:00,2021-03-22T00:00:00,119.63450157165528,1565,181774.7523880005,5453.242571640022,5453.242571640022,0.0,629.5893973537544,4823.653174286268,4823.653174286268,629.5893973537544,2.6536431000000045,0,EXECUTED,1859698.1048236801
22053,NATIONALUM,2021-02-24T00:00:00,LONG,0.5615,54.900001525878906,54.900001525878906,NORMAL,56.54700157165527,53.25300148010254,2021-03-19T00:00:00,2021-03-22T00:00:00,56.54700157165527,3339,183311.10509490967,5499.333152847286,5499.333152847286,0.0,634.9106609624712,4864.422491884815,4864.422491884815,634.9106609624712,2.653643099999998,0,EXECUTED,1859698.1048236801
23196,NMDC,2021-02-26T00:00:00,LONG,0.5559999999999999,32.5391960144043,32.5391960144043,NORMAL,33.51537189483643,31.563020133972167,2021-03-19T00:00:00,2021-03-22T00:00:00,33.730594635009766,5642,183586.14391326904,5507.584317398079,6721.871017456055,0.0,637.845357068042,6084.0256603880125,6084.0256603880125,637.845357068042,3.3139895695299684,0,EXECUTED,1859698.1048236801
24798,ONGC,2021-02-19T00:00:00,LONG,0.68625,105.0999984741211,105.0999984741211,NORMAL,108.25299842834472,101.94699851989746,2021-03-19T00:00:00,2021-03-22T00:00:00,108.25299842834472,1721,180877.0973739624,5426.312921218869,5426.312921218869,0.0,626.4803072744376,4799.832613944431,4799.832613944431,626.4803072744376,2.653643099999998,0,EXECUTED,1859698.1048236801
28792,RVNL,2021-01-06T00:00:00,LONG,0.7055,28.100000381469727,28.100000381469727,NORMAL,28.94300039291382,27.257000370025633,2021-03-19T00:00:00,2021-03-22T00:00:00,29.399999618530273,6416,180289.60244750977,5408.6880734253045,8340.795104980469,0.0,629.2315563671265,7711.563548613342,7711.563548613342,629.2315563671265,4.277320180379519,0,EXECUTED,1859698.1048236801
32649,TATAPOWER,2021-03-02T00:00:00,LONG,0.62175,100.0,100.0,NORMAL,103.0,97.33949851989746,2021-03-19T00:00:00,2021-03-22T00:00:00,97.33949851989746,1844,184400.0,4905.964729309082,-4905.964729309082,0.0,621.6442337723488,-5527.608963081431,-5527.608963081431,621.6442337723488,-2.997618743536568,0,EXECUTED,1859698.1048236801
3955,BANKBARODA,2021-03-17T00:00:00,LONG,0.67375,73.80000305175781,73.80000305175781,NORMAL,76.01400314331055,72.60449851989746,2021-03-22T00:00:00,2021-03-23T00:00:00,72.60449851989746,2459,181474.20750427246,2939.745643844603,-2939.745643844603,0.0,614.8632821296412,-3554.608925974244,-3554.608925974244,614.8632821296412,-1.958740569725622,0,EXECUTED,1806475.6111301365
8988,FEDERALBNK,2021-03-17T00:00:00,LONG,0.613,78.0,78.0,NORMAL,80.34,77.79399703979492,2021-03-22T00:00:00,2021-03-23T00:00:00,77.79399703979492,2322,181116.0,478.33887359620326,-478.33887359620326,0.0,617.6579010566289,-1095.9967746528323,-1095.9967746528323,617.6579010566289,-0.6051352584271033,0,EXECUTED,1806475.6111301365
11151,HDFCBANK,2021-03-08T00:00:00,LONG,0.67025,707.908203125,707.908203125,NORMAL,729.1454492187501,686.6709570312499,2021-03-15T00:00:00,2021-03-23T00:00:00,686.6709570312499,250,176977.05078125,5309.311523437515,-5309.311523437515,0.0,595.6394483979492,-5904.950971835464,-5904.950971835464,595.6394483979492,-3.336563100000008,0,EXECUTED,1806475.6111301365
